user_id,status_id,created_at,screen_name,text,التصنيف,التفصيل,sentiment
1463890920,1306279457016238082,2020-09-16 17:11:06 UTC,Amallkii,@PPA_Care استفسار ع الخاص😇,طلب على الخاص,,neutral
2610757231,1306461036241915904,2020-09-17 05:12:38 UTC,zoz_r26,@PPA_Care لو سمحتوا شوفوا الخاص☝🏻,طلب على الخاص,,neutral
768566389854601216,1306567647794954242,2020-09-17 12:16:16 UTC,ghnosh2016,"@PensionSA @PPA_Care سلام عليكم ورحمة الله وبركاته 

والدي متوفي الله يرحمه ويغفرله ويسكنه فسيح جناته وجميع موتى المسلمين 

كيف اعرف اذا له حقوق وكيف اطالب فيها اي الطلبات مع العلم والدي كان في القوات المسلحة البحرية",مستفيد,,neutral
244816098,1306362477379309573,2020-09-16 22:41:00 UTC,azoz0941,@PensionSA @PPA_Care وصلتني هذي الرسالة https://t.co/ItiJub03QR,طلب على الخاص,,neutral
1268021649200349186,1306521619372834818,2020-09-17 09:13:22 UTC,Vovy1200,"@PensionSA السلام عليكم
ارجو فتح الخاص
عندي استفسار مهم جداً",طلب على الخاص,,neutral
1268021649200349186,1306543380730699776,2020-09-17 10:39:51 UTC,Vovy1200,@PPA_Care @PensionSA شكرا,شكر,,neutral
1310680140,1306498282022146048,2020-09-17 07:40:38 UTC,dalal20136,@PPA_Care @PensionSA هذا الرقم الي اتصلت عليه اعطاني مغلق,طلب على الخاص,,neutral
1310680140,1306493118037004288,2020-09-17 07:20:07 UTC,dalal20136,@PensionSA @PPA_Care لوسمحت أنا نسيت رمز المرور ويعطني رقم اتصل عليه مقفل مافي حل ثاني,مستفيد,,neutral
285341723,1306340293764055047,2020-09-16 21:12:51 UTC,abogore,@HMVdwLkaDDZuwty @PensionSA @PPA_Care https://t.co/JJ5JhSWRgK,مستفيد,,neutral
285341723,1306340213841629190,2020-09-16 21:12:32 UTC,abogore,@HMVdwLkaDDZuwty @PensionSA @PPA_Care صحيح الخبر اذا انت متقاعد لاتذهب للعمل ولا شي اذهب الى شؤون المتقاعدين,متقاعد,,neutral
797954038759309312,1306096589619056640,2020-09-16 05:04:27 UTC,mymoo_alghmdi,@PensionSA @PPA_Care كيف أحدث للوالد عن طريق البرنامج لمن اسجل التسجيل يطلع غلط,متقاعد,,neutral
797954038759309312,1306243540935213057,2020-09-16 14:48:23 UTC,mymoo_alghmdi,@PPA_Care @PensionSA فعلتها,متقاعد,,neutral
2955333692,1306547729770913800,2020-09-17 10:57:07 UTC,salehel7arthi,@PPA_Care @PensionSA مفتوح,متقاعد,,neutral
2955333692,1306558708684599299,2020-09-17 11:40:45 UTC,salehel7arthi,@PPA_Care @PensionSA تم فتح الخاصية,متقاعد,,neutral
2955333692,1306385304534818816,2020-09-17 00:11:42 UTC,salehel7arthi,@PensionSA @PPA_Care ضروري الرد قدمت على بنك التنميه قرض اسري وطلبو مني نموذج اقرار وتفويض المتقاعدين إلكترونيًا والتوقيع عليه كيف اسويه ارجو الرد,متقاعد,,neutral
1303840530397364224,1306341916158509056,2020-09-16 21:19:18 UTC,llkk91,"@PPA_Care 

اخوي وصلتني هذه الرسالة https://t.co/cp0QGYEgZN",متقاعد,,neutral
243972167,1306274719730204673,2020-09-16 16:52:17 UTC,m_alborikan,@PPA_Care @me_m809 تم التفعيل,متقاعد,,neutral
243972167,1306262429698007041,2020-09-16 16:03:27 UTC,m_alborikan,@PPA_Care @me_m809 السلام عليكم، نقل المعاش من بنك إلى بنك آخر في وجود اخلاء طرف من البنك الاول، آلية النقل وهل يتطلب المراجعة ام الكترونيا يكفي,متقاعد,,neutral
2898400381,1306570021188046848,2020-09-17 12:25:42 UTC,foo_xxx,@PensionSA @PPA_Care السلام عليكم .. دخلت احدث بياناتي طلع لي رقم الجوال غير صحيح,متقاعد,,neutral
382941790,1306263367695429632,2020-09-16 16:07:10 UTC,FAHDZARA,"@PensionSA السلام عليكم
ماصحة هذا الاعلان ؟
حقيقة او اشاعة ؟؟؟
محافظ استثمارية للمتقاعدين بعائد شهرى 18 %
الى 22% شهريا
https://t.co/vkcfY4Jnes",متقاعد,,neutral
382941790,1306274508630876160,2020-09-16 16:51:26 UTC,FAHDZARA,"@PPA_Care   @PensionSA
 السلام عليكم
ماصحة هذا الاعلان ؟
حقيقة او اشاعة ؟؟؟
محافظ استثمارية للمتقاعدين بعائد شهرى 18 %
الى 22% شهريا
https://t.co/O9lCDambgQ",متقاعد,,neutral
1287996308045869057,1306341089197121541,2020-09-16 21:16:00 UTC,QQ12881,"@PensionSA @PPA_Care نسمع عن صدور امر صرف بدل اعاشة للفترة من 1433/8/7هـ
الى 1435/3/1هـ للمتقاعدين نأمل الافادة عن صحة هذا الخبر المتداول ع الواتس اب بين المتاقعدين؟",متقاعد,,neutral
1287996308045869057,1306531371444244480,2020-09-17 09:52:07 UTC,QQ12881,@PPA_Care @PensionSA حياكم ع الخاص,متقاعد,,neutral
1287996308045869057,1306344314302324742,2020-09-16 21:28:49 UTC,QQ12881,@PensionSA @PPA_Care دخلت احدث بياناتي والايقونات لا تستجيب !!,متقاعد,,neutral
1287996308045869057,1306537125895180290,2020-09-17 10:14:59 UTC,QQ12881,@PPA_Care @PensionSA عطوني رابط تحديث المعلومات,متقاعد,,neutral
1287996308045869057,1306534738094678019,2020-09-17 10:05:30 UTC,QQ12881,@PPA_Care @PensionSA اشكركم ابشر,متقاعد,,neutral
716442370,1306341671010009089,2020-09-16 21:18:19 UTC,mohamdAL1390,@PensionSA @PPA_Care كيف اعرف هل استلمت بدل اعاشه اضافيه أولاء,متقاعد,,neutral
803287440,1306389949265174528,2020-09-17 00:30:10 UTC,m_a_s654,@PPA_Care @PensionSA دخلت وسويت كل الاجراىات وقال انتظر الرساله,متقاعد,,neutral
803287440,1306218105451040768,2020-09-16 13:07:19 UTC,m_a_s654,@PensionSA @PPA_Care السلام عليكم الله يجزاكم خير ع ماتقومون به تجاه المتقاعدين حدثت معلوماتي الالكترونيه من عدة ايام وطلت اصدار بطاقة متقاعد ولم ياتي لي متى ستصرف لي وجزاكم الله فوق اعمالكم .م.ع س,متقاعد,,neutral
1497302407,1306318981800828933,2020-09-16 19:48:10 UTC,maxamx3030,@PPA_Care @PensionSA تواصلت مع الدعم ومافي رد ليت تحطون لنا الطريقه بالتفصيل للتحديث,متقاعد,,neutral
1497302407,1306326891943596032,2020-09-16 20:19:36 UTC,maxamx3030,@PPA_Care @PensionSA حاولت ورافض دخلت موقع المؤسسه الرسمي وحملت التطبيق ونفس الشي,متقاعد,,neutral
2865417511,1306294932760604672,2020-09-16 18:12:36 UTC,xx_lUd,@PPA_Care @PensionSA تم,متقاعد,,neutral
2865417511,1306287194055888899,2020-09-16 17:41:51 UTC,xx_lUd,@PensionSA @PPA_Care ايش المشكله ابغى احدث لكن يطلع رقم الجوال غير صحيح مع انه صح وتم التحقق منه برسالة رمز.,متقاعد,,neutral
1289743843257192449,1306526849799983106,2020-09-17 09:34:09 UTC,k1RXgviwhxWls9z,"@PensionSA @PPA_Care السلام عليكم 
انا لم استلم بطاقة متقاعد من طوال فترة التقاعد ولم يتم ابلاغي وتفاجئت انها مسجله لي بالمؤسسه فهل استطيع الحصول عليها عبر البريد ىانها في منطقه وانا في منطقه ويصعب علي الذهاب لعدم توفر وسيلة مواصلات",متقاعد,,neutral
2223259476,1306362188601454594,2020-09-16 22:39:51 UTC,batoolalbatawi,@PensionSA @PPA_Care حابه اتواصل معكم خاص من فضلك,متقاعد,,neutral
1205181360492752899,1306338940492931072,2020-09-16 21:07:28 UTC,itsrunpo,@PPA_Care @PensionSA كرمًا ردوا على الخاص !,متقاعد,,neutral
2950410895,1306336272848478210,2020-09-16 20:56:52 UTC,ahmd1962,@PensionSA كيف تغيير ايداع راتبي التقاعدي من بنك الى من دون لا اراجع المؤسسة,متقاعد,,neutral
1259659054575747072,1306314565123289089,2020-09-16 19:30:37 UTC,vSAxrDMfxwarSXP,"@PPA_Care @hamed93750 @PensionSA #ماصحة هذا👇🏻 الخبر المتداول بالواتس آب
 (ترى جاء صرف بدل اعاشه للفتره من ١٤٣٣/٨/٧ الى ١٤٣٥/٣/١. مبلغها (٩٣٠٠) ريال قدموا على شؤون المتقاعدين للزملاء المتقاعدين  . ).                   هل المدني او العسكري فقط",متقاعد,,neutral
1259659054575747072,1306302404065976334,2020-09-16 18:42:17 UTC,vSAxrDMfxwarSXP,@PPA_Care @hamed93750 @PensionSA السلام عليكم انا الوالد متوفي وقال فيه حقوق زياده راتب وكيف طريقة التقديم وش المطلوب,متقاعد,,neutral
1167943310020923392,1306273329335152641,2020-09-16 16:46:45 UTC,Tethkar3344,@PensionSA @PPA_Care مرحبا ابي اسجل بيانات بتطبيق الموسسه وغلطت بالراتب التقريبي وطلع لي راجعي المووسه او اتصلي مافي طريقه غير الاتصال اقدر اعدل فيها البيانات,متقاعد,,neutral
793557074,1306292119343108096,2020-09-16 18:01:25 UTC,alfaris10003,@PPA_Care @PensionSA شكرا   لكم,متقاعد,,neutral
793557074,1306275015210524674,2020-09-16 16:53:27 UTC,alfaris10003,@PensionSA @PPA_Care السوال المستغرب لماذ  لا تكون الموسسه العامه لتقاعدالضامن للمتقاعد لدى بنك التنميه الاجتماعيه لان الموسسه من يصرف راتب  المتقاعد وبنك التنميه يطلب كفيل رغم  الجميع  جهات حكوميه الموسسه وبنك التنميه ومبلغ حد  التمويل الاعلى 60 الف  وقسط 1000 ريال,متقاعد,,neutral
721745972548800513,1306519090396360704,2020-09-17 09:03:19 UTC,NASSER__2525,@PensionSA السلام عليكم,متقاعد,,neutral
1289137765897166853,1306418513523945478,2020-09-17 02:23:40 UTC,tRnsxLVHu4gPKAf,@PensionSA السلام عليكم هل صحيح فيه صرف بدل اعاشه    للمتقاعدين,متقاعد,,neutral
519686405,1306272645705543680,2020-09-16 16:44:02 UTC,alrufaii,@PensionSA هل يتم احتساب السن القانوني للتقاعد بالهجري ام الميلادي,مشترك,احتساب العمر للتقاعد بالتقويم الهجري ام الميلادي,neutral
710855070150225923,1306342008106160129,2020-09-16 21:19:40 UTC,BesOoO0669,@PensionSA @PPA_Care ليش مايعطونا قرض على التقاعد المتوفي انا استلم تقاعد زوجي وابغ اطلع قرض ومايعطوني,متقاعد,,neutral
1146979947686367233,1306518962025398273,2020-09-17 09:02:49 UTC,4_meeshM,@PensionSA @PPA_Care السلام عليكم طلبتوا ازودكم برقم الحساب البنكي لي عشان ما ينقطع عني التقاعد للعلم كان ينزل على حساب الوكيل لكن كيف الطريقه بالخطوات ؟,متقاعد,,neutral
1146979947686367233,1306563789882621953,2020-09-17 12:00:56 UTC,4_meeshM,@PPA_Care @PensionSA سويت نفس الطريقه وجاء بالرفض ودخلت على الاستفسار بدون سبب https://t.co/1n6RxUR7Xt,متقاعد,,neutral
1321172366,1306290214218993664,2020-09-16 17:53:51 UTC,nf120024,@PensionSA @PPA_Care الي ماعنده رمزبريدي ويش يسوي حتي يحدث,متقاعد,,neutral
843313846643245057,1306125080909373440,2020-09-16 06:57:40 UTC,mossaalal,@PensionSA السلام عليكم ،،،،، كم المدة اذا تقاعدت تستلم الراتب كامل ( يعني اذا اتميت ثلاثين سنة هل استلم راتبي كامل ),مشترك,شروط استلام الراتب كامل عند التقاعد,neutral
1105084663985516544,1306370725540966401,2020-09-16 23:13:46 UTC,khalid90536403,"@PPA_Care عزيزي المتقاعد
يرجى زيارة الادارة العامة لشؤون المتقاعدين
او اقرب فرع لشؤون المتقاعدين في منطقتكم
واحضار
-صورة من الهوية الوطنية
-ووثيقة انهاء الخدمة
لطلب صرف بدل الاعاشه الاضافيه لمن لم تصرف لهم
خلال الفتره 
(٧ / ٨ / ١٤٣٣) الى (١ / ٣ / ١٤٣٥)
وللاستفسار ٨٠٠١٢٤٠٣٣٣ تحويل",متقاعد,,neutral
936484033265094656,1306327158055489539,2020-09-16 20:20:39 UTC,alroh_malek,@PensionSA @PPA_Care هل هذا الخبر يشمل متقاعد عام 1439؟؟؟,متقاعد,,neutral
1113756802238251009,1306254787713921026,2020-09-16 15:33:05 UTC,Turketurke91ksa,@PensionSA @PPA_Care لو تكرمت اخي اريد تواصل خاص اخي متوفي  وتم احالات اوراق من  مقر عمله  اوراقه   لكن يوجد خطاء  في رقم التواصل انا اخوه وكيل. شرعي ولدي وكاله.  ارجو افادتي كيف اعدل رقم التواصل كي اتاكد. من البدء  بصرف معاشه التقعدي لورثته.,متقاعد,,neutral
1065986524989276161,1306307305525440514,2020-09-16 19:01:46 UTC,nt_ae1,"@PensionSA @PPA_Care ماصحة هذا👇🏻 الخبر المتداول بالواتس آب
 (ترى جاء صرف بدل اعاشه للفتره من ١٤٣٣/٨/٧ الى ١٤٣٥/٣/١. مبلغها (٩٣٠٠) ريال قدموا على شؤون المتقاعدين للزملاء المتقاعدين  . )",متقاعد,,neutral
1065986524989276161,1306349504371851264,2020-09-16 21:49:27 UTC,nt_ae1,@PPA_Care @PensionSA شكراً ع الايجابه والاهتمام,متقاعد,,neutral
1163402274,1306431769621729280,2020-09-17 03:16:20 UTC,khkh20000khkh,@PensionSA هل الرساله صحيحه وهل الحساب تابع للمؤسسة التقاعدSAFR https://t.co/8zKepJA20d,متقاعد,,neutral
1163402274,1306081395048157184,2020-09-16 04:04:05 UTC,khkh20000khkh,@PensionSA السلام عليكم هل صحيح خبر صرف الإعاشة الضافيه للمتقاعدين العسكريين عن 1433/1435,متقاعد,,neutral
991528712,1306487406955241472,2020-09-17 06:57:25 UTC,muteb40,"@PensionSA @PPA_Care بعد اذنك عني استفسار عن دمج الخدمه من التأمينات الي المعاشات و التقاعد
عندي ١١سنه في التأمينات ابي اضيفها لعشر ١٢سنه في التقاعد الان هل ممكن أو لا وماهي الإجراءات ان امكن؟",متقاعد,,neutral
950936900730347524,1306525234980323329,2020-09-17 09:27:44 UTC,m_j979,@PPA_Care السلام عليكم ، انا بقدم طلب تغير حالة  الاجتماعيه للمستفيد ومطلوب صورة من عقد النكاح ، كيف يتم تصوير الصوره ذي وش الصفحه المطلوب تصويرها من دفتز عقد النكاح ؟!,مستفيد,,neutral
1013591083501129728,1306241672481775622,2020-09-16 14:40:58 UTC,alialgh21561059,@PPA_Care @mm882922 @PensionSA السلام عليكم كيف اقدر اضيف حساب الايبان حتى ينزل لي المعاش,مستفيد,,neutral
379929725,1306580405177528321,2020-09-17 13:06:58 UTC,otman_aiban,"@PPA_Care إذاً بحسب الحاسبه التي بالرابط أعلاه
فإن الموظف الذي لديه خدمة بالدوله 42 سنه وكان راتبي للاساسي بدون بدلات هو (20275) ريال
فإنه سيكون راتبه التقاعد (21288.75) ريال",مشترك,كيفية احتساب المعاش التقاعدي,neutral
379929725,1306516532126715904,2020-09-17 08:53:09 UTC,otman_aiban,"@PPA_Care 
موظف حكومي يشغل المرتبه (١٢) الدرجة (١٣) براتب (٢٠٢٧٥) ريال 
وسيكمل في الخدمه ٤٠ سنه في تاريخ ٩-٢-١٤٤٢ هـ
وسيتم ترشيحه للمرتبه (١٣) بتاريخ
١-٣-١٤٤٢. على الدرجة (١١) براتب (٢١٢٣٠)
وسيبلغ (٦٠) سنه في ١-٧-١٤٤٢
سؤالي
ماهو الراتب الذي سيعامل به على أساسه عند   تقاعده",مشترك,كيفية احتساب المعاش التقاعدي,neutral
432929901,1306337922355007488,2020-09-16 21:03:25 UTC,MAlmuhana,"@PensionSA @PPA_Care عزيزي المتقاعد
يرجى زيارة الادارة العامة لشؤون المتقاعدين 
او اقرب فرع لشؤون المتقاعدين في منطقتكم
واحضار
-صورة من الهوية الوطنية
-ووثيقة انهاء الخدمة
لطلب صرف بدل الاعاشه الاضافيه لمن لم تصرف لهم
خلال الفتره (٧ / ٨ / ١٤٣٣) الى (١ / ٣ / ١٤٣٥)

هل هذه الرسالة صحيحة ?",متقاعد,,neutral
503478801,1306471768257974272,2020-09-17 05:55:17 UTC,Raid690,@khalid90536403 @PPA_Care انا متقاعد ولكن وشهي وثيقة انهاء الخدمة وكيف اعرف انها لم تصرف لي,متقاعد,,neutral
617549958,1306349344220762113,2020-09-16 21:48:49 UTC,masw9090,@PensionSA @b06ce39330ed46e @SPAeconomic @PPA_Care يعطيني خطاء في النظام,متقاعد,,neutral
1071585182724038656,1306571572195532801,2020-09-17 12:31:52 UTC,alishioby,@PensionSA @PPA_Care بدل الاعاشه لعام 1435  الاجراءات,متقاعد,,neutral
1071585182724038656,1306567727205748737,2020-09-17 12:16:35 UTC,alishioby,@PensionSA @PPA_Care ما بدل الاعاشه الذي انتشر في وسائل التواصل الاجتماعي لعام 1431 ارجو افادتي,متقاعد,,neutral
987240070259380224,1306367395066507266,2020-09-16 23:00:32 UTC,Lelox90,@PPA_Care @PensionSA تم التفعيل,متقاعد,,neutral
987240070259380224,1306126216664150017,2020-09-16 07:02:11 UTC,Lelox90,@PensionSA ابي اغير الحساب اللي ينزل عليه تقاعد الوالد فماهي الاوراق المطلوبة؟,متقاعد,,neutral
480308056,1306579079353765888,2020-09-17 13:01:42 UTC,AltaleeSaud,"@PensionSA @PPA_Care توفيت والدتي رحمها الله منذ قرابة شهر وقد كانت تستلم معاش تقاعد لاخي المتوفى تغمدهما الله برحمته ووالدي وجميع موتى المسلمين
السؤال
هل يلزمنا اي اجراء حيال هذا المعاش التقاعدي ام انه سيتم تسوية هذه المسألة إلكترونيًا من قبل الجهات المعنية",متقاعد,,neutral
740994950,1306491055404179457,2020-09-17 07:11:55 UTC,Iashq12,@PensionSA @PPA_Care ممكن ترد خاص,متقاعد,,neutral
3257183070,1306242763793592329,2020-09-16 14:45:18 UTC,AldheshM,@PensionSA @PPA_Care السلام عليكم انا متقاعد حديثاً اعتباراً من منتصف الشهر الهجري القادم وتم احالة الملف التقاعدي للمؤسسة ، متي متوقع استلام المعاش التقاعدي ؟,متقاعد,,neutral
781391461,1306502058963542016,2020-09-17 07:55:39 UTC,cntrol123,"@PPA_Care 

السلام عليكم احتاج اغير حسابي البنكي لراتب التقاعد هل استطيع فعلها الكترونيا او عن ظريق الفرع وايش المطلوب ؟",متقاعد,,neutral
2956072206,1306254470897168388,2020-09-16 15:31:49 UTC,sultana4a,@PensionSA @PPA_Care ومكافئة نهاية الخدمة,متقاعد,,neutral
1205521543553572864,1306397530826117120,2020-09-17 01:00:17 UTC,saeed74094424,@PensionSA @PPA_Care كيف ادخل واحدث بياناتي  لا يوجد كلمة دخول؟؟؟ https://t.co/ntAIfQBnwj,متقاعد,,neutral
844976005,1305815669464797185,2020-09-15 10:28:11 UTC,alyhaya76,"@PensionSA @PPA_Care عندي رقم المعاملة هذي وش صار عليها
1442627983",معاملات,,neutral
4872795640,1306217446156775427,2020-09-16 13:04:42 UTC,tboky,"@PensionSA @PPA_Care السلام عليكم ، اريد التحديث ولكن الموقع عطلان ، ممكن تشوفون المشكله؟ ""شهادة الموقع غير آمنه"" غير ان الأسئله عند التسجيل جداً صعبه ، وعند الخطأ بجواب واحد يرجعني بالتسجيل من اول وجديد ، والآن اريد التسجيل ولكن تظهر لي صفحه لابد من الاتصال على رقم مؤسسة التقاعد",متقاعد,,neutral
765481732472729600,1305827519598333953,2020-09-15 11:15:16 UTC,am1568604,"@PensionSA @PPA_Care المؤسسة العامه لشؤون المتقاعدين 
السلام عليكم ورحمة الله وبركاته
جاتني رساله مطلوب تحديث بيانات وحاولت ولكن رفض التحديث ما هى الأسباب",متقاعد,,neutral
1145738398528954369,1306047845179555841,2020-09-16 01:50:46 UTC,EUp0bFA3ubx4juw,@PensionSA هل لازال بمحافظة القنفذه فرع لمؤوسسة التقاعد,متقاعد,,neutral
4909330702,1306170667990220800,2020-09-16 09:58:49 UTC,abuhani4646,"@PPA_Care 
السادة:المؤسسة العامة للتقاعد
أثناء تحديث بياناتي وجدت أن مبلغ الصندوق العقاري ١٠٠٠٠٠ ريال وهذا غير صحيح بموجب بيانات السداد المرفقة من قبل الصندوق العقاري فلم يتبقى لهم الا ٦٣٠٠٠ فقط 
ولماذا لايتناقص المبلغ لديكم اثناء السداد الشهري ويكون متوافق مع الصندوق
نرجو افادتي https://t.co/zTKvBOSy9N",متقاعد,,neutral
4909330702,1306175861893345280,2020-09-16 10:19:27 UTC,abuhani4646,"@PPA_Care مااحد افادنا لاخاص ولاعام
حتى فرع المؤسسة كلمتهم
قالوا ماعندنا علم
ليش المبلغ زائد عن المستحق
حدثوا بياناتكم واكيد فيه غيري كثير",متقاعد,,neutral
2955414517,1305894767205769218,2020-09-15 15:42:29 UTC,b06ce39330ed46e,"@PPA_Care
كل ما ادخل على التطبيق يطلع كذا https://t.co/5BZYoY1R75",متقاعد,,neutral
2955414517,1305901265147359233,2020-09-15 16:08:18 UTC,b06ce39330ed46e,@PPA_Care مافيه فايده كل ما اضغط على ايقونة التحديث يقول رقم الهاتف غير صحيح وهو جوالي ماتغير,متقاعد,,neutral
2955414517,1305915560727896064,2020-09-15 17:05:07 UTC,b06ce39330ed46e,@PPA_Care شكرا  تم تحديث البيانات بعد ان تم حذف التطبيق القديم وتحميل الحديث,متقاعد,,neutral
2955414517,1305906312216293377,2020-09-15 16:28:22 UTC,b06ce39330ed46e,@PPA_Care اسعدك الله,متقاعد,,neutral
4656066082,1305947140460621829,2020-09-15 19:10:36 UTC,hssain9090,@PensionSA استفسار . عن الاعاشة 33 ألى 35 سمعت ان الناس جالسة ترفع اوراق,متقاعد,,neutral
4529178257,1305878133812473859,2020-09-15 14:36:23 UTC,rr55_m,@PensionSA @PPA_Care عفواً ( الورثه) وايضاً كم يتطلب مده الاجراء,متقاعد,,neutral
2845500902,1305889379764899842,2020-09-15 15:21:05 UTC,amooon__1981,@ToK8NfIR0PL9FkU @PPA_Care @PensionSA نفس المشكله تواجهني هل افادوك بالطريقه اخوي؟؟!,متقاعد,,neutral
1200023347461001216,1305926849072168962,2020-09-15 17:49:58 UTC,Aj45798619,@PPA_Care السلام عليكم ..ارسلت جميع المستندات المطلوبه لخدمه المستفيدين على إيميل الموسسه العامه للتقاعد متى يتم الرد,متقاعد,,neutral
3411100274,1305992868822216706,2020-09-15 22:12:18 UTC,pJLoJ1,@PensionSA تكرما / هل هناك صرف للاعاشه من 33 إلى 35 ؟,متقاعد,,neutral
2211709795,1306120696993648641,2020-09-16 06:40:15 UTC,me_m809,@PPA_Care ممكن تردون خاص,متقاعد,,neutral
1876854500,1306142698865295361,2020-09-16 08:07:41 UTC,Mohammed_nass12,@PPA_Care السلام عليكم هل وثيقه العمل الحر لو استخرجتها تؤثر على التقاعد ؟ يعني بيوقف التقاعد ؟,متقاعد,,neutral
1876854500,1306169497045397504,2020-09-16 09:54:10 UTC,Mohammed_nass12,@PPA_Care اشكرك بارك الله فيك راح ارجع للموظف,متقاعد,,neutral
1876854500,1306150329474600961,2020-09-16 08:38:00 UTC,Mohammed_nass12,"@PPA_Care السلام تزوجت احد البنات وتم اسقاطها من التقاعد والان تطلقت هل يمكن اعادتها ؟ 
واذا كانت مسجله لدى الضمان هل تستطيع العوده للتقاعد",متقاعد,,neutral
1876854500,1306159365112692736,2020-09-16 09:13:54 UTC,Mohammed_nass12,@PPA_Care طيب انا رحت لفرع بيشه وقال لي الموظف ماترجع اذا تسجلت بالضمان,متقاعد,,neutral
825636458635657216,1305860970171052032,2020-09-15 13:28:11 UTC,rasheediab,"@PensionSA
السلام عليكم
تم استلام معاملتكم وتسجيلها برقم
كم يوم عمل للانتهاء منها",متقاعد,,neutral
420567878,1306232153236217857,2020-09-16 14:03:08 UTC,megbl_11,@PensionSA @PPA_Care السلام عليكم ابي احجز موعد كيف الطريقة,متقاعد,,neutral
420567878,1306142807011332096,2020-09-16 08:08:06 UTC,megbl_11,@PensionSA السلام عليكم طريقة حجز موعد,متقاعد,,neutral
4631868616,1306213573543309312,2020-09-16 12:49:18 UTC,mm882922,@PensionSA سلام,متقاعد,,neutral
1059178518184103941,1306063295598788608,2020-09-16 02:52:09 UTC,abnalfahad12,@PPA_Care @PensionSA دخلت على الشكاوي طلع لي هذه الصورة https://t.co/fWhxXmw4BW,متقاعد,,neutral
1059178518184103941,1305368792571293697,2020-09-14 04:52:27 UTC,abnalfahad12,@PensionSA @PPA_Care أعاني من مشكلة الدخول على البوابه طلب مني تحديث البيانات وعند تحديثها يطلب إدخال الرمز المرسل على الجوال وعند إدخاله يقول الرمز غلط هل يوجد مشكلة عندكم في النظام,متقاعد,,neutral
792164514,1306194876967641092,2020-09-16 11:35:01 UTC,ryaf2012,@PensionSA @PPA_Care كيف استفيد من العروض اعرض بطاقه التقاعد لدى المحل او المعرض,متقاعد,,neutral
1342778438,1305824812246413312,2020-09-15 11:04:30 UTC,sashbm8,@PPA_Care @PensionSA شكرا لكم على سرعة التواصل,متقاعد,,neutral
1342778438,1305748347559587842,2020-09-15 06:00:40 UTC,sashbm8,@PensionSA @PPA_Care اشتغل معي الموقع وحدثت المستفيدين فقط هناك مستفيدن قصر كيف احدث لهم لان ليس لهم حساب في موقع المؤسسة لأن اعلى تاريخ سنة ميلاد في موقعكم في تسجيل جديد هو1426 والقصر تاريخ ميلادهم 1433و1434,متقاعد,,neutral
2979789924,1306202320682745856,2020-09-16 12:04:35 UTC,fawaz7648,"@PensionSA ممكن سؤال جزيت خيراً 
أنا متقاعد من وظيفه حكوميه ولدي خدمه في القطاع الخاص هل أقدر أضيفها وماهي الطريقه وفقكم الله",متقاعد,,neutral
1718673727,1306148779607887872,2020-09-16 08:31:50 UTC,mrn1386,@PensionSA @PPA_Care حملنا التطبيق لكنه لايعمل حذفناه واعدنا تحميله لكن دون فائدة,متقاعد,,neutral
1718673727,1303804705953456132,2020-09-09 21:17:20 UTC,mrn1386,@PensionSA @PPA_Care عجلوا علينا معاملتنا عندكم وكل ماسألنا قلتم قيد الإجراء .,متقاعد,,neutral
1018524567042691072,1306148639442710533,2020-09-16 08:31:17 UTC,mowdoh,@PensionSA ماهي الشروط هل اب متقاعد يحصل ع بدل غلاء او يوجد حد للمبلغ الراتب,متقاعد,,neutral
397260881,1305599112604155907,2020-09-14 20:07:39 UTC,ward_mohamady,"@PPA_Care
هل يتوقف الراتب التقاعدي من مصلحة المعاشات اذا تم تسجيل المتقاعد في التامينات الاجتماعية وكان العمل اقل من ٦٠ سنة",متقاعد,,neutral
397260881,1305509325205577739,2020-09-14 14:10:52 UTC,ward_mohamady,"@PPA_Care
@PensionSA سلام عليكم
١_ هل يتوقف  الراتب التقاعدي لو أن متقاعد عمل في منشأة خاصة قبل بلوغه ٦٠ سنة  
٢_ عند وصوله ٦٠ سنة قدم على تقاعد من التأمينات
بحيث يكون لديه راتبين تقاعديين؟",متقاعد,,neutral
397260881,1305830055998881793,2020-09-15 11:25:21 UTC,ward_mohamady,@PPA_Care إذا كان المتقاعد عند تاريخ العودة أكبر من ٦٠ ويقل عن  ٦٥ يتم تخيير بين الإعفاء من الشتراك عن المدة الأخيرة، أو استئناف الشتراك وفي حالة الاشتراك إذ كان أجره الذي يحصل عليه من لعمل يقل عن متوسط أجره الذي حسب على أساسه هذا المعاش أو أجره الأخير الذي دخل ضمن هذا المتوسط (أيهما أكبر),متقاعد,,neutral
521496105,1305954328310579200,2020-09-15 19:39:09 UTC,G2_______,@PensionSA عندي خدمه هل يصير اضمها للخدمه الحاليه,مشترك,ضم خدمة سابقة,neutral
525724244,1306183396335509505,2020-09-16 10:49:24 UTC,Alaa_felemban,@PensionSA لا استطيع التواصل معكم على الارقام المدرجه في الموقع،، و لم يصلني رد من قبلكم،، والمعامله لها اكثر من شهرين.,متقاعد,,neutral
201401356,1305840165143957504,2020-09-15 12:05:31 UTC,ASAlsahlawi,@PensionSA @PPA_Care مركز الاتصال لم يتمكن من حل مشكلة عدم وصول الرمز القصير,متقاعد,,neutral
